'sample interval','V5','MLII'
13523,-0.245,0.015
13524,-0.235,0.015
13525,-0.240,0.010
13526,-0.260,-0.010
13527,-0.260,0.005
13528,-0.250,0.020
13529,-0.235,0.050
13530,-0.225,0.045
13531,-0.215,0.045
13532,-0.225,0.050
13533,-0.220,0.070
13534,-0.215,0.110
13535,-0.200,0.165
13536,-0.175,0.215
13537,-0.135,0.270
13538,-0.125,0.290
13539,-0.140,0.350
13540,-0.170,0.445
13541,-0.240,0.580
13542,-0.295,0.715
13543,-0.330,0.845
13544,-0.390,0.970
13545,-0.455,1.110
13546,-0.550,1.270
13547,-0.605,1.440
13548,-0.595,1.630
13549,-0.540,1.820
13550,-0.445,1.925
13551,-0.330,1.915
13552,-0.175,1.750
13553,-0.085,1.450
13554,-0.025,1.010
13555,-0.085,0.545
13556,-0.270,0.200
13557,-0.495,0.030
13558,-0.650,-0.035
13559,-0.680,-0.060
13560,-0.655,-0.055
13561,-0.600,-0.030
13562,-0.540,-0.020
13563,-0.435,-0.030
13564,-0.345,-0.015
13565,-0.275,-0.010
13566,-0.235,-0.020
13567,-0.230,-0.045
13568,-0.230,-0.065
13569,-0.225,-0.070
13570,-0.215,-0.075
13571,-0.195,-0.060
13572,-0.180,-0.065
13573,-0.185,-0.085
13574,-0.185,-0.105
13575,-0.185,-0.105
13576,-0.190,-0.095
13577,-0.165,-0.085
13578,-0.155,-0.090
13579,-0.175,-0.095
13580,-0.160,-0.110
13581,-0.180,-0.105
13582,-0.170,-0.090
13583,-0.155,-0.085
13584,-0.145,-0.080
13585,-0.150,-0.100
13586,-0.155,-0.130
13587,-0.165,-0.115
13588,-0.175,-0.110
13589,-0.150,-0.100
13590,-0.135,-0.095
13591,-0.145,-0.100
13592,-0.150,-0.125
13593,-0.165,-0.140
13594,-0.155,-0.115
13595,-0.145,-0.110
13596,-0.145,-0.115
13597,-0.145,-0.125
13598,-0.150,-0.135
13599,-0.165,-0.135
13600,-0.165,-0.125
13601,-0.150,-0.115
13602,-0.130,-0.110
13603,-0.130,-0.130
13604,-0.150,-0.145
13605,-0.145,-0.135
13606,-0.140,-0.130
13607,-0.135,-0.105
13608,-0.120,-0.105
13609,-0.130,-0.120
13610,-0.130,-0.135
13611,-0.155,-0.120
13612,-0.140,-0.125
13613,-0.135,-0.110
13614,-0.125,-0.100
13615,-0.135,-0.115
13616,-0.150,-0.125
13617,-0.140,-0.130
13618,-0.145,-0.115
13619,-0.125,-0.105
13620,-0.105,-0.100
13621,-0.105,-0.115
13622,-0.105,-0.125
13623,-0.125,-0.115
13624,-0.125,-0.110
13625,-0.105,-0.105
13626,-0.095,-0.090
13627,-0.090,-0.115
13628,-0.100,-0.115
13629,-0.115,-0.115
13630,-0.115,-0.110
13631,-0.090,-0.070
13632,-0.065,-0.080
13633,-0.085,-0.085
13634,-0.095,-0.105
13635,-0.115,-0.100
13636,-0.110,-0.100
13637,-0.080,-0.070
13638,-0.050,-0.070
13639,-0.065,-0.065
13640,-0.075,-0.075
13641,-0.060,-0.075
13642,-0.065,-0.055
13643,-0.065,-0.055
13644,-0.035,-0.035
13645,-0.035,-0.035
13646,-0.040,-0.035
13647,-0.040,-0.035
13648,-0.035,-0.005
13649,-0.020,0.010
13650,-0.015,0.030
13651,-0.005,0.025
13652,-0.010,0.025
13653,-0.030,0.035
13654,-0.025,0.060
13655,-0.015,0.080
13656,0.005,0.085
13657,0.020,0.085
13658,0.005,0.110
13659,-0.005,0.110
13660,-0.005,0.130
13661,0.005,0.155
13662,0.015,0.170
13663,0.020,0.170
13664,0.015,0.160
13665,-0.015,0.175
13666,-0.020,0.180
13667,0.005,0.200
13668,0.005,0.195
13669,0.005,0.190
13670,-0.020,0.165
13671,-0.035,0.160
13672,-0.050,0.170
13673,-0.050,0.165
13674,-0.030,0.175
13675,-0.050,0.155
13676,-0.065,0.135
13677,-0.090,0.120
13678,-0.085,0.130
13679,-0.085,0.125
13680,-0.080,0.125
13681,-0.090,0.105
13682,-0.115,0.075
13683,-0.135,0.065
13684,-0.140,0.080
13685,-0.130,0.080
13686,-0.125,0.075
13687,-0.140,0.060
13688,-0.155,0.045
13689,-0.185,0.035
13690,-0.165,0.040
13691,-0.155,0.055
13692,-0.160,0.040
13693,-0.170,0.045
13694,-0.175,0.035
13695,-0.190,0.020
13696,-0.185,0.025
13697,-0.175,0.050
13698,-0.160,0.055
13699,-0.170,0.020
13700,-0.180,0.015
13701,-0.195,0.020
13702,-0.200,0.040
13703,-0.185,0.045
13704,-0.175,0.040
13705,-0.170,0.025
13706,-0.195,0.010
13707,-0.225,0.010
13708,-0.215,0.020
13709,-0.200,0.025
13710,-0.180,0.030
13711,-0.180,0.025
13712,-0.190,0.015
13713,-0.210,0.000
13714,-0.205,0.010
13715,-0.200,0.015
13716,-0.200,0.020
13717,-0.205,0.005
13718,-0.205,0.000
13719,-0.225,-0.010
13720,-0.210,-0.005
13721,-0.200,0.010
13722,-0.185,0.005
13723,-0.190,-0.005
13724,-0.205,-0.015
13725,-0.220,-0.005
13726,-0.215,0.000
13727,-0.210,0.010
13728,-0.190,0.010
13729,-0.185,-0.010
13730,-0.200,-0.010
13731,-0.210,-0.010
13732,-0.200,-0.005
13733,-0.190,0.005
13734,-0.170,0.000
13735,-0.185,0.005
13736,-0.195,0.000
13737,-0.200,-0.010
13738,-0.205,-0.005
13739,-0.195,0.025
13740,-0.180,0.010
13741,-0.185,-0.005
13742,-0.200,-0.015
13743,-0.215,-0.010
13744,-0.215,0.000
13745,-0.195,0.005
13746,-0.200,0.005
13747,-0.190,0.005
13748,-0.200,-0.020
13749,-0.210,-0.015
13750,-0.210,0.000
13751,-0.195,0.010
13752,-0.175,0.020
13753,-0.185,0.010
13754,-0.200,0.005
13755,-0.210,-0.005
13756,-0.210,0.015
13757,-0.205,0.015
13758,-0.195,0.010
13759,-0.190,0.015
13760,-0.210,-0.005
13761,-0.210,-0.010
13762,-0.215,-0.005
13763,-0.210,0.015
13764,-0.190,0.015
13765,-0.210,-0.005
13766,-0.230,-0.025
13767,-0.235,-0.020
13768,-0.235,0.000
13769,-0.220,0.010
13770,-0.205,0.005
13771,-0.220,-0.010
13772,-0.220,-0.025
13773,-0.240,-0.025
13774,-0.240,-0.010
13775,-0.245,0.000
13776,-0.235,-0.005
13777,-0.225,-0.020
13778,-0.240,-0.030
13779,-0.250,-0.010
13780,-0.270,-0.005
13781,-0.250,-0.010
13782,-0.230,-0.015
13783,-0.240,-0.020
13784,-0.245,-0.035
13785,-0.270,-0.015
13786,-0.255,-0.010
13787,-0.245,0.000
13788,-0.235,0.000
13789,-0.250,-0.020
13790,-0.265,-0.020
13791,-0.260,-0.030
13792,-0.265,-0.020
13793,-0.255,-0.005
13794,-0.245,-0.005
13795,-0.260,-0.010
13796,-0.270,-0.035
13797,-0.280,-0.030
13798,-0.275,-0.020
13799,-0.260,-0.005
13800,-0.250,-0.005
13801,-0.255,-0.020
13802,-0.260,-0.025
13803,-0.275,-0.030
13804,-0.265,-0.010
13805,-0.250,-0.005
13806,-0.260,-0.010
13807,-0.260,-0.020
13808,-0.255,-0.035
13809,-0.275,-0.040
13810,-0.275,-0.030
13811,-0.265,-0.010
13812,-0.260,-0.015
13813,-0.265,-0.020
13814,-0.290,-0.040
13815,-0.265,-0.040
13816,-0.270,-0.025
13817,-0.275,-0.020
13818,-0.265,-0.010
13819,-0.255,-0.025
13820,-0.265,-0.040
13821,-0.290,-0.035
13822,-0.285,-0.030
13823,-0.265,-0.025
13824,-0.265,-0.015
13825,-0.260,-0.025
13826,-0.285,-0.040
13827,-0.285,-0.040
13828,-0.280,-0.025
13829,-0.265,-0.020
13830,-0.265,-0.020
13831,-0.250,-0.030
13832,-0.275,-0.045
13833,-0.280,-0.055
13834,-0.290,-0.040
13835,-0.265,-0.020
13836,-0.260,-0.015
13837,-0.265,-0.025
13838,-0.290,-0.045
13839,-0.280,-0.035
13840,-0.285,-0.025
13841,-0.275,-0.015
13842,-0.250,-0.030
13843,-0.260,-0.025
13844,-0.280,-0.040
13845,-0.285,-0.035
13846,-0.285,-0.020
13847,-0.275,-0.015
13848,-0.260,-0.015
13849,-0.265,-0.020
13850,-0.285,-0.050
13851,-0.285,-0.035
13852,-0.290,-0.025
13853,-0.270,-0.015
13854,-0.270,-0.015
13855,-0.270,-0.030
13856,-0.285,-0.030
13857,-0.285,-0.030
13858,-0.270,-0.025
13859,-0.260,-0.010
13860,-0.245,0.000
13861,-0.260,-0.015
13862,-0.265,-0.030
13863,-0.270,-0.025
13864,-0.250,-0.015
13865,-0.240,0.010
13866,-0.225,0.000
13867,-0.220,0.005
13868,-0.225,-0.005
13869,-0.235,0.000
13870,-0.225,0.020
13871,-0.230,0.040
13872,-0.210,0.040
13873,-0.195,0.030
13874,-0.200,0.010
13875,-0.215,0.030
13876,-0.205,0.045
13877,-0.210,0.050
13878,-0.195,0.065
13879,-0.190,0.045
13880,-0.200,0.035
13881,-0.210,0.040
13882,-0.210,0.025
13883,-0.210,0.030
13884,-0.205,0.030
13885,-0.220,0.015
13886,-0.240,-0.005
13887,-0.255,0.010
13888,-0.250,0.025
13889,-0.250,0.035
13890,-0.225,0.045
13891,-0.225,0.020
13892,-0.230,0.020
13893,-0.240,0.025
13894,-0.240,0.025
13895,-0.215,0.040
13896,-0.190,0.040
13897,-0.205,0.025
13898,-0.200,0.015
13899,-0.220,0.015
13900,-0.245,-0.005
13901,-0.235,0.010
13902,-0.235,0.000
13903,-0.260,-0.015
13904,-0.275,-0.010
13905,-0.290,-0.015
13906,-0.275,-0.005
13907,-0.255,0.005
13908,-0.245,0.005
13909,-0.255,-0.005
13910,-0.275,-0.025
13911,-0.290,-0.030
13912,-0.290,-0.010
13913,-0.270,-0.005
13914,-0.250,0.005
13915,-0.255,-0.005
13916,-0.265,-0.025
13917,-0.280,-0.025
13918,-0.275,-0.015
13919,-0.260,-0.005
13920,-0.265,-0.010
13921,-0.275,-0.010
13922,-0.275,-0.030
13923,-0.290,-0.020
13924,-0.290,-0.015
13925,-0.275,0.005
13926,-0.265,0.000
13927,-0.265,-0.010
13928,-0.285,-0.030
13929,-0.295,-0.020
13930,-0.285,-0.005
13931,-0.265,0.005
13932,-0.255,0.015
13933,-0.260,0.015
13934,-0.280,0.005
13935,-0.270,0.000
13936,-0.270,0.010
13937,-0.260,0.045
13938,-0.250,0.060
13939,-0.235,0.065
13940,-0.225,0.090
13941,-0.225,0.115
13942,-0.215,0.175
13943,-0.180,0.230
13944,-0.160,0.275
13945,-0.140,0.300
13946,-0.165,0.345
13947,-0.255,0.440
13948,-0.325,0.585
13949,-0.355,0.725
13950,-0.410,0.850
13951,-0.470,0.970
13952,-0.565,1.095
13953,-0.650,1.225
13954,-0.705,1.410
13955,-0.670,1.630
13956,-0.585,1.815
13957,-0.480,1.910
13958,-0.360,1.870
13959,-0.245,1.700
13960,-0.145,1.370
13961,-0.095,0.940
13962,-0.145,0.525
13963,-0.315,0.215
13964,-0.535,0.045
13965,-0.675,-0.050
13966,-0.705,-0.075
13967,-0.675,-0.055
13968,-0.625,-0.030
13969,-0.545,-0.025
13970,-0.450,-0.030
13971,-0.360,-0.040
13972,-0.310,-0.035
13973,-0.260,-0.025
13974,-0.255,-0.040
13975,-0.250,-0.060
13976,-0.255,-0.075
13977,-0.265,-0.085
13978,-0.255,-0.080
13979,-0.240,-0.085
13980,-0.210,-0.100
13981,-0.225,-0.100
13982,-0.230,-0.115
13983,-0.230,-0.110
13984,-0.235,-0.105
13985,-0.200,-0.090
13986,-0.205,-0.100
13987,-0.195,-0.095
13988,-0.195,-0.110
13989,-0.205,-0.115
13990,-0.210,-0.095
13991,-0.195,-0.110
13992,-0.180,-0.100
13993,-0.185,-0.100
13994,-0.200,-0.120
13995,-0.210,-0.130
13996,-0.205,-0.120
13997,-0.185,-0.105
13998,-0.180,-0.110
13999,-0.175,-0.120
14000,-0.185,-0.135
14001,-0.200,-0.135
14002,-0.195,-0.125
14003,-0.185,-0.110
14004,-0.165,-0.125
14005,-0.180,-0.140
14006,-0.180,-0.150
14007,-0.190,-0.140
14008,-0.185,-0.130
14009,-0.185,-0.115
14010,-0.155,-0.130
14011,-0.155,-0.135
14012,-0.170,-0.150
14013,-0.175,-0.145
14014,-0.165,-0.135
14015,-0.155,-0.110
14016,-0.155,-0.130
14017,-0.160,-0.140
14018,-0.160,-0.150
14019,-0.185,-0.140
14020,-0.175,-0.130
14021,-0.160,-0.115
14022,-0.140,-0.120
14023,-0.140,-0.130
14024,-0.170,-0.140
14025,-0.170,-0.135
14026,-0.170,-0.140
14027,-0.145,-0.120
14028,-0.145,-0.130
14029,-0.130,-0.130
14030,-0.135,-0.140
14031,-0.145,-0.130
14032,-0.145,-0.120
14033,-0.120,-0.110
14034,-0.100,-0.105
14035,-0.110,-0.110
14036,-0.125,-0.130
14037,-0.130,-0.115
14038,-0.120,-0.110
14039,-0.110,-0.105
14040,-0.090,-0.105
14041,-0.085,-0.105
14042,-0.095,-0.125
14043,-0.115,-0.110
14044,-0.105,-0.095
14045,-0.085,-0.080
14046,-0.060,-0.075
14047,-0.070,-0.090
14048,-0.090,-0.095
14049,-0.085,-0.080
14050,-0.085,-0.065
14051,-0.070,-0.050
14052,-0.045,-0.050
14053,-0.040,-0.060
14054,-0.060,-0.060
14055,-0.070,-0.035
14056,-0.055,-0.025
14057,-0.035,-0.010
14058,-0.025,0.000
14059,-0.025,0.000
14060,-0.035,0.005
14061,-0.035,0.020
14062,-0.030,0.030
14063,-0.020,0.045
14064,-0.005,0.070
14065,0.000,0.080
14066,-0.010,0.075
14067,-0.020,0.075
14068,-0.015,0.105
14069,0.000,0.120
14070,0.015,0.140
14071,0.005,0.145
14072,-0.015,0.140
14073,-0.035,0.160
14074,-0.020,0.170
14075,-0.005,0.185
14076,-0.010,0.190
14077,-0.030,0.175
14078,-0.040,0.170
14079,-0.060,0.160
14080,-0.055,0.180
14081,-0.045,0.185
14082,-0.040,0.180
14083,-0.050,0.140
14084,-0.070,0.130
14085,-0.090,0.120
14086,-0.090,0.125
14087,-0.080,0.125
14088,-0.090,0.125
14089,-0.100,0.105
14090,-0.140,0.085
14091,-0.140,0.075
14092,-0.145,0.080
14093,-0.140,0.090
14094,-0.145,0.075
14095,-0.170,0.045
14096,-0.170,0.040
14097,-0.190,0.045
14098,-0.190,0.060
14099,-0.170,0.070
14100,-0.180,0.050
14101,-0.180,0.035
14102,-0.195,0.030
14103,-0.205,0.015
14104,-0.200,0.020
14105,-0.185,0.045
14106,-0.175,0.030
14107,-0.180,0.030
14108,-0.200,0.020
14109,-0.200,0.015
14110,-0.195,0.035
14111,-0.190,0.045
14112,-0.180,0.030
14113,-0.185,0.020
14114,-0.205,0.010
14115,-0.225,0.015
14116,-0.210,0.030
14117,-0.195,0.045
14118,-0.175,0.020
14119,-0.185,0.025
14120,-0.205,0.010
14121,-0.210,0.010
14122,-0.200,0.015
14123,-0.190,0.030
14124,-0.170,0.030
14125,-0.180,0.010
14126,-0.190,0.005
14127,-0.220,0.010
14128,-0.205,0.010
14129,-0.195,0.030
14130,-0.185,0.020
14131,-0.180,0.015
14132,-0.205,0.010
14133,-0.210,0.000
14134,-0.205,0.030
14135,-0.175,0.035
14136,-0.160,0.035
14137,-0.190,0.015
14138,-0.200,0.005
14139,-0.220,0.005
14140,-0.215,0.010
14141,-0.195,0.040
14142,-0.175,0.035
14143,-0.190,0.025
14144,-0.195,0.020
14145,-0.200,0.030
14146,-0.205,0.030
14147,-0.190,0.040
14148,-0.180,0.035
14149,-0.185,0.030
14150,-0.190,0.030
14151,-0.205,0.030
14152,-0.195,0.045
14153,-0.175,0.050
14154,-0.180,0.050
14155,-0.175,0.050
14156,-0.180,0.020
14157,-0.200,0.040
14158,-0.195,0.045
14159,-0.185,0.055
14160,-0.185,0.050
14161,-0.175,0.045
14162,-0.190,0.025
14163,-0.195,0.025
14164,-0.205,0.035
14165,-0.200,0.055
14166,-0.180,0.055
14167,-0.185,0.030
14168,-0.195,0.025
14169,-0.220,0.035
14170,-0.195,0.035
14171,-0.190,0.055
14172,-0.185,0.045
14173,-0.185,0.025
14174,-0.200,0.015
14175,-0.215,0.020
14176,-0.215,0.030
14177,-0.205,0.040
14178,-0.190,0.045
14179,-0.200,0.030
14180,-0.215,0.020
14181,-0.235,0.020
14182,-0.230,0.020
14183,-0.215,0.035
14184,-0.205,0.030
14185,-0.205,0.020
14186,-0.235,0.020
14187,-0.250,0.010
14188,-0.240,0.025
14189,-0.225,0.045
14190,-0.210,0.035
14191,-0.215,0.015
14192,-0.230,0.005
14193,-0.225,0.010
14194,-0.230,0.020
14195,-0.220,0.040
14196,-0.205,0.030
14197,-0.215,0.025
14198,-0.230,0.010
14199,-0.240,0.010
14200,-0.240,0.020
14201,-0.225,0.020
14202,-0.215,0.025
14203,-0.215,0.020
14204,-0.225,0.015
14205,-0.260,0.005
14206,-0.245,0.020
14207,-0.250,0.015
14208,-0.225,0.020
14209,-0.220,0.000
14210,-0.260,-0.005
14211,-0.265,0.005
14212,-0.260,0.015
14213,-0.245,0.020
14214,-0.245,0.015
14215,-0.240,0.010
14216,-0.250,0.005
14217,-0.250,0.010
14218,-0.260,0.015
14219,-0.255,0.010
14220,-0.245,0.015
14221,-0.275,0.010
14222,-0.265,-0.010
14223,-0.260,0.010
14224,-0.270,0.010
14225,-0.255,0.030
14226,-0.240,0.020
14227,-0.250,0.010
14228,-0.255,-0.005
14229,-0.260,0.000
14230,-0.260,0.005
14231,-0.245,0.030
14232,-0.235,0.020
14233,-0.240,0.010
14234,-0.265,-0.005
14235,-0.270,0.005
14236,-0.265,0.010
14237,-0.260,0.030
14238,-0.245,0.020
14239,-0.245,0.010
14240,-0.250,0.000
14241,-0.265,-0.005
14242,-0.250,0.025
14243,-0.250,0.035
14244,-0.230,0.025
14245,-0.240,0.020
14246,-0.265,0.005
14247,-0.260,0.005
14248,-0.255,0.010
14249,-0.240,0.035
14250,-0.230,0.035
14251,-0.235,0.020
14252,-0.250,0.005
14253,-0.260,0.015
14254,-0.245,0.020
14255,-0.245,0.040
14256,-0.235,0.025
14257,-0.240,0.025
14258,-0.260,0.015
14259,-0.280,0.005
14260,-0.270,0.030
14261,-0.250,0.040
14262,-0.245,0.040
14263,-0.250,0.020
14264,-0.260,0.020
14265,-0.270,0.010
14266,-0.255,0.030
14267,-0.240,0.055
14268,-0.225,0.035
14269,-0.225,0.035
14270,-0.245,0.010
14271,-0.260,0.025
14272,-0.250,0.035
14273,-0.230,0.045
14274,-0.220,0.030
14275,-0.230,0.035
14276,-0.240,0.020
14277,-0.250,0.025
14278,-0.250,0.035
14279,-0.235,0.040
14280,-0.215,0.040
14281,-0.230,0.035
14282,-0.240,0.020
14283,-0.260,0.030
14284,-0.255,0.030
14285,-0.240,0.050
14286,-0.220,0.040
14287,-0.235,0.025
14288,-0.230,0.035
14289,-0.225,0.030
14290,-0.220,0.050
14291,-0.190,0.060
14292,-0.180,0.055
14293,-0.190,0.055
14294,-0.200,0.045
14295,-0.205,0.060
14296,-0.195,0.075
14297,-0.185,0.085
14298,-0.175,0.090
14299,-0.160,0.070
14300,-0.175,0.065
14301,-0.185,0.070
14302,-0.180,0.100
14303,-0.180,0.105
14304,-0.175,0.095
14305,-0.190,0.075
14306,-0.200,0.070
14307,-0.215,0.070
14308,-0.200,0.065
14309,-0.195,0.075
14310,-0.200,0.060
14311,-0.215,0.055
14312,-0.240,0.045
14313,-0.245,0.045
14314,-0.240,0.065
14315,-0.220,0.085
14316,-0.225,0.080
14317,-0.230,0.065
14318,-0.230,0.055
14319,-0.240,0.055
14320,-0.225,0.080
14321,-0.210,0.075
14322,-0.190,0.075
14323,-0.195,0.065
14324,-0.205,0.040
14325,-0.230,0.025
14326,-0.235,0.040
14327,-0.230,0.040
14328,-0.245,0.035
14329,-0.255,0.030
14330,-0.275,0.025
14331,-0.275,0.015
14332,-0.270,0.030
14333,-0.250,0.040
14334,-0.240,0.035
14335,-0.250,0.035
14336,-0.270,0.025
14337,-0.270,0.025
14338,-0.270,0.035
14339,-0.245,0.045
14340,-0.235,0.045
14341,-0.255,0.030
14342,-0.270,0.015
14343,-0.275,0.010
14344,-0.270,0.015
14345,-0.275,0.035
14346,-0.240,0.025
14347,-0.260,0.025
14348,-0.265,0.005
14349,-0.285,0.005
14350,-0.270,0.030
14351,-0.255,0.030
14352,-0.245,0.030
14353,-0.255,0.020
14354,-0.270,0.015
14355,-0.265,0.015
14356,-0.255,0.030
14357,-0.250,0.040
14358,-0.250,0.045
14359,-0.250,0.045
14360,-0.245,0.035
14361,-0.255,0.040
14362,-0.240,0.080
14363,-0.225,0.110
14364,-0.210,0.140
14365,-0.185,0.165
14366,-0.190,0.210
14367,-0.180,0.285
14368,-0.160,0.345
14369,-0.135,0.425
14370,-0.165,0.535
14371,-0.245,0.680
14372,-0.330,0.850
14373,-0.385,1.015
14374,-0.425,1.190
14375,-0.480,1.355
14376,-0.545,1.530
14377,-0.570,1.725
14378,-0.520,1.930
14379,-0.420,2.075
14380,-0.275,2.080
14381,-0.125,1.880
14382,-0.035,1.455
14383,-0.025,0.910
14384,-0.170,0.440
14385,-0.400,0.170
14386,-0.610,0.045
14387,-0.700,0.000
14388,-0.680,-0.005
14389,-0.625,0.000
14390,-0.540,0.000
14391,-0.445,0.015
14392,-0.340,0.015
14393,-0.270,0.020
14394,-0.250,0.000
14395,-0.235,-0.020
14396,-0.230,-0.050
14397,-0.240,-0.050
14398,-0.240,-0.045
14399,-0.235,-0.045
14400,-0.205,-0.060
14401,-0.205,-0.070
14402,-0.210,-0.080
14403,-0.215,-0.075
14404,-0.200,-0.070
14405,-0.180,-0.060
14406,-0.180,-0.065
14407,-0.180,-0.085
14408,-0.200,-0.095
14409,-0.200,-0.085
14410,-0.190,-0.080
14411,-0.165,-0.060
14412,-0.145,-0.075
14413,-0.150,-0.080
14414,-0.160,-0.095
14415,-0.175,-0.105
14416,-0.175,-0.085
14417,-0.165,-0.080
14418,-0.145,-0.080
14419,-0.140,-0.100
14420,-0.155,-0.105
14421,-0.170,-0.125
14422,-0.160,-0.100
14423,-0.145,-0.090
14424,-0.130,-0.100
14425,-0.135,-0.110
14426,-0.155,-0.115
14427,-0.155,-0.110
14428,-0.145,-0.110
14429,-0.140,-0.095
14430,-0.120,-0.100
14431,-0.120,-0.105
14432,-0.140,-0.115
14433,-0.155,-0.115
14434,-0.150,-0.105
14435,-0.115,-0.100
14436,-0.105,-0.115
14437,-0.115,-0.110
14438,-0.125,-0.135
14439,-0.135,-0.140
14440,-0.130,-0.110
14441,-0.110,-0.105
14442,-0.085,-0.085
14443,-0.100,-0.095
14444,-0.100,-0.115
14445,-0.105,-0.115
14446,-0.105,-0.100
14447,-0.100,-0.080
14448,-0.080,-0.090
14449,-0.065,-0.105
14450,-0.090,-0.095
14451,-0.090,-0.100
14452,-0.080,-0.090
14453,-0.075,-0.070
14454,-0.050,-0.075
14455,-0.060,-0.080
14456,-0.050,-0.080
14457,-0.060,-0.075
14458,-0.045,-0.060
14459,-0.030,-0.050
14460,-0.015,-0.030
14461,0.000,-0.040
14462,-0.020,-0.030
14463,-0.015,-0.015
14464,-0.005,0.005
14465,0.000,0.025
14466,0.030,0.025
14467,0.020,0.030
14468,0.010,0.025
14469,0.010,0.055
14470,0.015,0.075
14471,0.035,0.115
14472,0.045,0.125
14473,0.045,0.120
14474,0.025,0.120
14475,0.020,0.135
14476,0.030,0.165
14477,0.030,0.185
14478,0.050,0.215
14479,0.055,0.200
14480,0.035,0.200
14481,0.030,0.200
14482,0.035,0.225
14483,0.045,0.230
14484,0.035,0.240
14485,0.025,0.215
14486,0.010,0.205
14487,-0.010,0.205
14488,-0.020,0.205
14489,-0.025,0.220
14490,-0.030,0.195
14491,-0.040,0.175
14492,-0.065,0.150
14493,-0.075,0.155
14494,-0.090,0.140
14495,-0.075,0.160
14496,-0.075,0.135
14497,-0.105,0.110
14498,-0.110,0.095
14499,-0.125,0.080
14500,-0.140,0.085
14501,-0.125,0.090
14502,-0.125,0.085
14503,-0.130,0.070
14504,-0.145,0.050
14505,-0.150,0.065
14506,-0.150,0.065
14507,-0.150,0.085
14508,-0.145,0.065
14509,-0.150,0.045
14510,-0.170,0.040
14511,-0.175,0.045
14512,-0.175,0.055
14513,-0.160,0.060
14514,-0.145,0.050
14515,-0.165,0.040
14516,-0.185,0.050
14517,-0.180,0.040
14518,-0.185,0.050
14519,-0.165,0.065
14520,-0.160,0.045
14521,-0.170,0.040
14522,-0.170,0.015
14523,-0.185,0.025
14524,-0.190,0.040
14525,-0.175,0.050
14526,-0.170,0.035
14527,-0.175,0.020
14528,-0.180,0.020
14529,-0.195,0.025
14530,-0.210,0.015
14531,-0.175,0.035
14532,-0.170,0.015
14533,-0.160,0.020
14534,-0.185,0.005
14535,-0.200,0.015
14536,-0.200,0.010
14537,-0.180,0.020
14538,-0.170,0.025
14539,-0.170,0.010
14540,-0.195,0.000
14541,-0.200,-0.005
14542,-0.190,0.015
14543,-0.175,0.020
14544,-0.180,0.015
14545,-0.200,0.005
14546,-0.195,0.005
14547,-0.200,0.015
14548,-0.200,0.015
14549,-0.180,0.025
14550,-0.165,0.025
14551,-0.175,0.010
14552,-0.180,-0.005
14553,-0.195,0.010
14554,-0.190,0.020
14555,-0.170,0.035
14556,-0.165,0.025
14557,-0.180,0.015
14558,-0.195,0.015
14559,-0.195,0.015
14560,-0.190,0.020
14561,-0.190,0.040
14562,-0.180,0.025
14563,-0.175,0.020
14564,-0.180,0.020
14565,-0.185,0.025
14566,-0.180,0.030
14567,-0.175,0.040
14568,-0.180,0.025
14569,-0.190,0.015
14570,-0.185,0.000
14571,-0.210,0.015
14572,-0.200,0.030
14573,-0.190,0.035
14574,-0.180,0.025
14575,-0.205,0.015
14576,-0.205,0.000
14577,-0.210,0.000
14578,-0.200,0.015
14579,-0.190,0.020
14580,-0.185,0.010
14581,-0.190,0.005
14582,-0.210,0.000
14583,-0.215,0.005
14584,-0.210,0.015
14585,-0.215,0.015
14586,-0.200,0.010
14587,-0.215,0.000
14588,-0.210,-0.010
14589,-0.230,0.000
14590,-0.215,-0.005
14591,-0.205,0.015
14592,-0.205,0.005
14593,-0.210,-0.005
14594,-0.225,-0.030
14595,-0.240,-0.015
14596,-0.230,-0.005
14597,-0.220,0.010
14598,-0.210,0.000
14599,-0.215,-0.005
14600,-0.225,-0.010
14601,-0.240,-0.015
14602,-0.225,-0.005
14603,-0.225,0.005
14604,-0.210,-0.010
14605,-0.225,-0.005
14606,-0.240,-0.020
14607,-0.250,-0.015
14608,-0.250,-0.010
14609,-0.225,0.000
14610,-0.225,-0.010
14611,-0.230,-0.010
14612,-0.240,-0.020
14613,-0.250,-0.015
14614,-0.245,-0.015
14615,-0.240,0.005
14616,-0.235,-0.005
14617,-0.220,-0.015
14618,-0.235,-0.010
14619,-0.250,-0.015
14620,-0.240,-0.005
14621,-0.225,0.005
14622,-0.225,0.005
14623,-0.230,-0.005
14624,-0.235,-0.015
14625,-0.240,-0.015
14626,-0.240,-0.005
14627,-0.230,0.020
14628,-0.225,0.015
14629,-0.245,0.000
14630,-0.245,-0.015
14631,-0.260,-0.005
14632,-0.255,-0.005
14633,-0.225,0.015
14634,-0.220,0.010
14635,-0.225,0.000
14636,-0.245,-0.010
14637,-0.250,0.000
14638,-0.250,0.010
14639,-0.235,0.030
14640,-0.220,0.015
14641,-0.240,-0.005
14642,-0.245,-0.010
14643,-0.260,0.005
14644,-0.245,0.005
14645,-0.225,0.020
14646,-0.220,0.000
14647,-0.235,0.000
14648,-0.250,-0.010
14649,-0.245,0.005
14650,-0.230,0.005
14651,-0.230,0.025
14652,-0.220,0.010
14653,-0.230,0.010
14654,-0.235,-0.010
